,u1,u2,score,ranking
2013-01-01,-0.062048405201153095,-0.11734235160481088,0.31812290129163423,1580
2013-01-02,0.22603868858012388,-0.12470579393676437,0.598846552740958,649
2013-01-03,0.1166785062808683,0.20493209678775448,0.8191242611662208,120
2013-01-04,0.050010777473683994,-0.12342209354801098,0.42410234202327135,1279
2013-01-05,-0.17130914440361628,-0.11222033040844849,0.21398418328553376,1804
2013-01-06,-0.171321204456733,0.13150393773621777,0.4576963913770832,1151
2013-01-07,-0.22027665854073492,-0.023325272247493985,0.25391172730936973,1730
2013-01-08,0.18376960826263328,0.14016008500482657,0.8214433513650582,114
2013-01-09,0.05123904124677006,-0.2155121146905717,0.333240584653797,1552
2013-01-10,0.10471782427318835,-0.004409596636071889,0.5978218857347148,653
2013-01-11,-0.23902621747693317,-0.23138839338112266,0.02709904723954254,2000
2013-01-12,0.23563646145616304,-0.2168685917450866,0.5162815278086744,927
2013-01-13,0.16690285577537659,0.20502353319944155,0.8694400470724164,69
2013-01-14,-0.1431489092856964,-0.17857250791396645,0.17579224089793566,1866
2013-01-15,-0.15840598102128442,0.01801514766484455,0.35712282474115886,1478
2013-01-16,-0.1576162096981173,-0.04264739217241081,0.2972500562270702,1636
2013-01-17,-0.09719734314506542,-0.07452353034334269,0.3257927846091902,1564
2013-01-18,0.013059751191284602,0.20172147937087204,0.7122948886597551,335
2013-01-19,-0.0333459553037765,-0.23728349508501928,0.22688420770880263,1781
2013-01-20,-0.10370389452581351,0.08369964961503076,0.4775094131868155,1072
2013-01-21,0.05660798273635542,0.23350202363401118,0.787623664467965,175
2013-01-22,-0.17957153429881356,0.03188889825815698,0.3498310220569419,1499
2013-01-23,-0.10324614035722522,0.22021603754378194,0.614483555284155,610
2013-01-24,-0.06613754297798843,-0.2220662538297522,0.20930986128985773,1819
2013-01-25,-0.021283472516316387,-0.03879853393568334,0.43743165164559866,1222
2013-01-26,0.14326951607167238,-0.11811629799173831,0.5226668761775324,906
2013-01-27,-0.14948157354565456,0.11721528901760092,0.46524737356954476,1123
2013-01-28,0.007798754581971519,0.24245335177585914,0.7477657644554292,263
2013-01-29,0.04688881980618691,-0.11993016225064015,0.42447231565314514,1278
2013-01-30,-0.22609325826483562,0.07889210726427329,0.3503125070970361,1496
2013-01-31,0.05445396132588487,-0.14914637709289386,0.40282124233058925,1349
2013-02-01,-0.16405640278118863,0.034469933813040955,0.3679271891294507,1453
2013-02-02,-0.21679266813219464,-0.01622895012859589,0.26449203983680786,1710
2013-02-03,0.22512430400183225,0.23780747134300484,0.9604454334424352,7
2013-02-04,0.2334975519124454,0.05606844287546926,0.787079652885513,177
2013-02-05,0.15488020943339625,-0.07344200742935456,0.5789518601016399,698
2013-02-06,-0.09701158003814889,-0.19114730102879715,0.20935477703065203,1818
2013-02-07,-0.20048240762164232,-0.17257177910529686,0.12445947137065921,1927
2013-02-08,0.09279804863124419,-0.13553672849714665,0.454774978231696,1165
2013-02-09,-0.02924221775503369,-0.12271186280261487,0.34555957753994965,1516
2013-02-10,-0.18829934720244504,0.1771128354478047,0.4863271463429583,1031
2013-02-11,-0.0017300095691992138,0.032416200668498485,0.5281998491968976,890
2013-02-12,-0.23212420406722503,0.013500262214419214,0.2788897162447924,1677
2013-02-13,0.20534173641455697,-0.19081075753815535,0.5120446369739997,936
2013-02-14,-0.11992847382482597,0.18187465320195345,0.5594598374747259,756
2013-02-15,0.08194267755215662,0.11321195813147802,0.6926682937812328,381
2013-02-16,-0.09346292658012895,-0.2143610125227631,0.18968971899470627,1849
2013-02-17,0.010715545964071108,0.10572235514212036,0.6139515592037897,614
2013-02-18,0.02403667504680548,0.023573915198559017,0.5451242483429628,814
2013-02-19,-0.15689123686207082,-0.2073325205993748,0.13328990063615265,1917
2013-02-20,0.2354738492574448,-0.01904487270843576,0.7139426346466076,332
2013-02-21,0.1382479470557227,-0.005847049907740555,0.6299145552455807,558
2013-02-22,0.22043100615726002,-0.1653079233911265,0.5526367408637325,780
2013-02-23,0.19809521058899013,0.22465388002737716,0.9202627487139656,27
2013-02-24,0.04963152478070827,0.17679249226756694,0.7239376751458735,311
2013-02-25,0.21161865288672416,0.0863159751917901,0.7954482861761125,159
2013-02-26,-0.20507221359887473,-0.0170474129724604,0.27539403152626335,1685
2013-02-27,-0.1513270334152617,-0.04231242268050975,0.30387420200182685,1623
2013-02-28,-0.22670482016956547,0.07729154010271311,0.3481003780307461,1505
2013-03-01,-0.0866532992432022,0.02452074123068873,0.4353811000850849,1233
2013-03-02,-0.05497981978009325,-0.21705864053182103,0.2254751977856838,1783
2013-03-03,-0.1136439487378863,0.008056130912401845,0.3919258402721138,1395
2013-03-04,0.1650502899511304,0.1550066151436556,0.8175705631923844,122
2013-03-05,-0.07094180127803967,-0.018575254674284974,0.40799660214527367,1335
2013-03-06,-0.10885120978114388,-0.22221690469563027,0.1664455436208246,1879
2013-03-07,0.02202957695428992,0.14494390621925257,0.6644871412711408,452
2013-03-08,-0.17885635213745293,-0.14751330240477667,0.17114400355536852,1873
2013-03-09,0.15178002575218558,-0.11888477602874442,0.5304089078210392,880
2013-03-10,-0.21204314278494868,-0.16584201675661597,0.11962849855603336,1934
2013-03-11,0.24412500367542422,-0.08308766103701531,0.6585510007360074,465
2013-03-12,0.13680392002349456,0.13018055937155376,0.7644981374926463,218
2013-03-13,-0.1499606238577485,0.011497736279204671,0.3590507705190549,1472
2013-03-14,-0.24655740606303297,-0.14575455639740792,0.10520169563715748,1948
2013-03-15,0.15841224960258282,0.1907198456032565,0.8466457533034375,87
2013-03-16,0.10411020729897415,0.19159573400300067,0.7932195993995732,164
2013-03-17,0.11518511939565948,0.18709401905023942,0.7997927965434971,147
2013-03-18,0.1363167087181385,-0.12879708778199447,0.5050332790337425,964
2013-03-19,-0.2122961387577896,-0.02257552138226995,0.26264199795753923,1715
2013-03-20,-0.07008560035269804,0.2442996345976735,0.6717276923425739,439
2013-03-21,-0.19138393486226965,0.13781104468223138,0.44394076791756004,1204
2013-03-22,0.18223324831296236,-0.23461148285998426,0.44513542355057667,1197
2013-03-23,0.06233059878894457,-0.21559289784251823,0.344251359044025,1519
2013-03-24,-0.08386945219850969,-0.01622950506659763,0.397414700832491,1377
2013-03-25,-0.21753928948182252,0.2064149094580161,0.4863892780737919,1030
2013-03-26,-0.09382730376700311,0.021155705503593126,0.4248420598341882,1275
2013-03-27,-0.08672680361146093,0.0007110605443811041,0.41149791503051864,1323
2013-03-28,0.11548462454419789,-0.19545834349444857,0.4175399391473473,1299
2013-03-29,0.06946027105277233,0.08019485888938295,0.6471687880397536,496
2013-03-30,0.19428790666332924,0.1628563868273487,0.854657951588276,77
2013-03-31,-0.013211002043859662,-0.057985189718982935,0.4263174663347558,1268
2013-04-01,-0.18952134165568363,0.13961073198989948,0.4476030484318146,1188
2013-04-02,0.10730392898666319,0.23404313347764197,0.8388607205619033,98
2013-04-03,0.13107405968361457,-0.14631196390891923,0.48227575387229327,1052
2013-04-04,0.03132013415991383,0.013469622124606683,0.5423034143821188,831
2013-04-05,0.13616512535244613,-0.10462621443047618,0.5290525690195682,886
2013-04-06,-0.002420666442638932,0.14823201604415548,0.643325007699115,513
2013-04-07,0.012047950066162718,0.04060148946781466,0.5501630976315758,791
2013-04-08,-0.03554795544555943,0.06909601530238785,0.5310617179544267,876
2013-04-09,-0.23660890125278722,0.15076188633518317,0.41166664317999463,1321
2013-04-10,-0.1953727511281818,-0.050209957141536685,0.25193094982787967,1734
2013-04-11,-0.23360387178146702,0.20934984073075763,0.47325962704688873,1095
2013-04-12,0.06888674100705602,0.018319240150305956,0.5847196392549602,683
2013-04-13,-0.0921404740866709,-0.16921778205508992,0.23615540195583734,1759
2013-04-14,0.0049668809575170465,0.09975436561163728,0.6022349046667526,639
2013-04-15,0.2044647723382121,0.14843548174636323,0.8504139121821737,85
2013-04-16,-0.1246723500503969,-0.08981435493900056,0.2830269531082008,1672
2013-04-17,-0.04412700310701943,0.18039443502661234,0.6337810900171914,547
2013-04-18,0.12845710464669013,0.20487643391011917,0.8308471966544075,107
2013-04-19,-0.13491938187902297,-0.10974294978385979,0.2528513264347157,1731
2013-04-20,-0.21082850971043796,0.24356554288484702,0.5302506912720075,882
2013-04-21,-0.10444273816795031,-0.17783942944838477,0.21523149048126322,1802
2013-04-22,-0.16870782099783216,-0.14718735927151883,0.1816184778282472,1861
2013-04-23,0.21553036154645222,-0.1560827738537509,0.5569612457902996,760
2013-04-24,0.1547417251573741,0.19879966153117135,0.8510550447861437,84
2013-04-25,0.06738341363037732,0.0789510826897169,0.6438481544176926,510
2013-04-26,0.18641183046902463,-0.17214305186162746,0.5117824367049952,937
2013-04-27,0.15251757382472308,-0.02803348428858951,0.6219977476337317,588
2013-04-28,-0.1560334351818164,0.05945381906213698,0.40093404197791893,1364
2013-04-29,0.19696103462015466,-0.2064631509780723,0.48801154173968053,1023
2013-04-30,0.020352656332991097,0.19301299073090533,0.7108793051614948,337
2013-05-01,0.15440161295719673,0.1536065742480034,0.8055218453027988,133
2013-05-02,0.19872718533691208,0.004408193315555109,0.7006490367500657,359
2013-05-03,-0.09031672713890249,0.23536811415682124,0.6425650451155172,518
2013-05-04,-0.19429250236099577,-0.03931470383521415,0.26390645190138823,1712
2013-05-05,-0.13535088335386353,0.2438599660454852,0.6060227407892198,632
2013-05-06,-0.035764570311706115,0.08576480592904961,0.5475138937149417,801
2013-05-07,0.15968891833641208,0.06914044315420667,0.7263430195882172,306
2013-05-08,0.1810468270033373,-0.16521774582487148,0.5133427392760642,935
2013-05-09,-0.24584239935923913,0.19276868567955807,0.44443994441791734,1200
2013-05-10,0.006055186663948552,-0.03445034951245643,0.46911849524909044,1113
2013-05-11,-0.04061296305044478,-0.16707849058152469,0.2898222044656292,1654
2013-05-12,-0.13826455938946916,-0.24189143348488434,0.11735766522324464,1937
2013-05-13,-0.18938578095799302,0.03168264834642723,0.3398105254860327,1536
2013-05-14,-0.08051087892302031,0.015504617588574139,0.43250739676315214,1246
2013-05-15,0.22213638733142507,0.11148161771181522,0.8311316631408389,106
2013-05-16,-0.08771699861445675,0.1969338330361371,0.6067304925192787,629
2013-05-17,0.010076846246848722,-0.20849190115124924,0.2990986031931978,1631
2013-05-18,0.10219101482275478,0.117553051697417,0.71725772461777,323
2013-05-19,-0.06750366343518732,-0.1544892214239729,0.2755207732384381,1683
2013-05-20,0.23657257673564575,0.1808933331058178,0.9149795679390623,30
2013-05-21,0.23190518284622114,0.16133656345806424,0.8907554044018837,51
2013-05-22,-0.1234273167121524,0.022201684020008227,0.39628802540545427,1382
2013-05-23,-0.0006942116786415838,0.10692620583889165,0.6037456522578485,636
2013-05-24,-0.0988793097164495,-0.09102013688088981,0.307614211500259,1613
2013-05-25,-0.10689821743610052,-0.012611244006356688,0.3780041966551411,1429
2013-05-26,-0.23087499094756794,0.1626232553824719,0.4292619225325022,1257
2013-05-27,0.055463702365114095,-0.018562594886157004,0.5344147655765554,867
2013-05-28,0.0020210469895964337,-0.06929606081004311,0.43023864427715164,1253
2013-05-29,-0.2235790889998395,-0.0010889698476140596,0.2728455992501446,1689
2013-05-30,-0.10999523250652879,0.1659294327458451,0.5534478583369149,777
2013-05-31,0.20481447835849248,-0.08059116978732755,0.6217369666687632,590
2013-06-01,-0.12953751929134788,-0.16131439690489202,0.2066617419013581,1823
2013-06-02,-0.17687102857922282,0.10781181669262643,0.4284544462110019,1261
2013-06-03,-0.0045920844860527985,0.16479391288127668,0.6577154864928224,468
2013-06-04,0.24350676243046604,-0.19787645421099723,0.543143966317067,825
2013-06-05,-0.12829082886908416,-0.1282581370947916,0.24096469213372257,1749
2013-06-06,0.08674930907810513,-0.17720919859226725,0.4070537685834362,1339
2013-06-07,0.1314913430395247,-0.07422448768168068,0.5547805134554421,770
2013-06-08,-0.13049969262863448,-0.02301970402005768,0.34399426144890616,1521
2013-06-09,0.11478970968109535,0.1262179750088891,0.738521342787583,280
2013-06-10,-0.0654268982652077,0.07737859896807309,0.5094653588004636,950
2013-06-11,0.0668344506719554,0.06226909026645152,0.6266171990360053,569
2013-06-12,0.06744639075561304,-0.07200772016793675,0.49295232868527455,1006
2013-06-13,0.01856887741254492,0.172528583069616,0.6886111185797592,389
2013-06-14,-0.20417357959763038,-0.012551609773681738,0.28078846872628643,1675
2013-06-15,0.1683327831697846,0.24135727553481334,0.9072037168021962,37
2013-06-16,-0.08892843213896617,0.06887587567510448,0.47746110163373634,1073
2013-06-17,-0.1560592094249072,-0.18506282269051283,0.15639162598217848,1890
2013-06-18,-0.22893089384745272,0.08989358756495307,0.35847635181509896,1475
2013-06-19,0.04612800696928657,-0.08564318575691457,0.4579984793099704,1149
2013-06-20,0.08946371629630692,0.09496840487028466,0.6819457792641899,408
2013-06-21,-0.24102455016090618,-0.21337461939156116,0.04311448854513095,1994
2013-06-22,0.006728064524806169,-0.1607544748847844,0.3434872477376202,1523
2013-06-23,-0.13607057702586534,0.17967343598012914,0.5411165170518621,837
2013-06-24,0.07326793057989064,-0.1346054149610066,0.4361761737164824,1228
2013-06-25,-0.1621352501223386,0.17032536914870605,0.5057037771239657,960
2013-06-26,0.09615040442639869,-0.10855714924555879,0.4851069132784382,1043
2013-06-27,-0.05595079147456557,0.07324576155658973,0.5148086281796225,929
2013-06-28,0.2190465297435327,0.0988800932821514,0.8154402811232828,123
2013-06-29,-0.1805579925518377,0.00813218309976245,0.3250878486455231,1567
2013-06-30,-0.07878528909970516,-0.09553985512439826,0.3231885138734949,1570
2013-07-01,-0.19258170400453947,-0.14187300528721597,0.1630589488058426,1882
2013-07-02,0.21302834451444674,-0.2316005161915508,0.4789414864204945,1064
2013-07-03,0.18935121206565658,-0.09622199285240207,0.5906428773108524,673
2013-07-04,-0.12034765076725625,0.07838620179287745,0.4555522091232193,1161
2013-07-05,0.08067355839225535,0.2209572157514773,0.7991444322413308,150
2013-07-06,0.1592926354757735,0.18740704765876215,0.844213341232134,92
2013-07-07,0.028281941174896838,0.13483719479488693,0.6606327940673824,457
2013-07-08,0.015506824553168926,0.14602847815388537,0.6590489608046526,462
2013-07-09,-0.12839231917460853,0.08429725826523377,0.45341859718822347,1173
2013-07-10,-0.20276708072188449,-0.11805176468976239,0.1766948126859511,1864
2013-07-11,0.19928941435182906,0.2054023218801507,0.9022053943295782,39
2013-07-12,0.20089056395683108,0.08717096248015319,0.7855751845345822,181
2013-07-13,0.06723226401179963,0.03202512201745597,0.5967710441268539,657
2013-07-14,-0.079803569100484,-0.19270045886602344,0.22500963013109088,1784
2013-07-15,-0.07471367731850381,-0.024667421569551297,0.39813255920954316,1373
2013-07-16,0.11365937481028554,-0.018016057871800904,0.5931569750360828,668
2013-07-17,0.19923666535145396,0.18408661128857084,0.8808369347376235,61
2013-07-18,0.19422474750772428,0.02512891662113024,0.7168673222264529,326
2013-07-19,0.1406193083039775,-0.057994918987559214,0.5801380474140168,695
2013-07-20,0.07169735845230946,0.24020497078256595,0.8094159873324736,126
