,u1,u2,score,ranking
2013-01-01,-0.09927744832184489,-0.04693694064192434,0.35197323182507123,1346
2013-01-02,0.36166190172819834,-0.049882317574705695,0.8099672049423329,229
2013-01-03,0.18668561004938922,0.08197283871510175,0.7668460695533315,334
2013-01-04,0.08001724395789428,-0.049368837419204364,0.5288360273275305,952
2013-01-05,-0.27409463104578585,-0.044888132163379425,0.17920485757967541,1791
2013-01-06,-0.2741139271307725,0.052601575094487166,0.2766752687525549,1539
2013-01-07,-0.352442653665175,-0.009330108898997623,0.13641485822466756,1867
2013-01-08,0.2940313732202131,0.056064034001930635,0.8482830280109844,142
2013-01-09,0.0819824659948322,-0.08620484587622851,0.4939652409074441,1029
2013-01-10,0.16754851883710153,-0.0017638386544287202,0.6639723009715133,594
2013-01-11,-0.3824419479630933,-0.09255535735244899,0.023190315473298483,1999
2013-01-12,0.3770183383298604,-0.08674743669803484,0.7884585224206664,274
2013-01-13,0.2670445692406023,0.08200941327977662,0.8472416033092196,148
2013-01-14,-0.229038254857114,-0.07142900316558656,0.19772036276613997,1751
2013-01-15,-0.25344956963405463,0.007206059065937808,0.25194411022072394,1600
2013-01-16,-0.25218593551698787,-0.01705895686896426,0.22894272840288837,1654
2013-01-17,-0.15551574903210463,-0.029809412137337073,0.31286245961939874,1441
2013-01-18,0.020895601906055352,0.08068859174834894,0.5997718144432448,770
2013-01-19,-0.053353528486042245,-0.09491339803400778,0.3499206942687905,1349
2013-01-20,-0.16592623124130143,0.03347985984601222,0.36574124939355135,1313
2013-01-21,0.09057277237816869,0.09340080945360454,0.6821612026206136,542
2013-01-22,-0.28731445487810187,0.012755559303262791,0.22362872521400184,1671
2013-01-23,-0.16519382457156026,0.08808641501751277,0.4210802112347929,1191
2013-01-24,-0.10582006876478156,-0.0888265015319008,0.3035410504921581,1475
2013-01-25,-0.03405355602610616,-0.015519413574273333,0.44861465118846106,1129
2013-01-26,0.2292312257146758,-0.04724651919669541,0.6801723273068212,549
2013-01-27,-0.23917051767304673,0.046886115607040424,0.30590321872283377,1463
2013-01-28,0.012478007331154398,0.09698134071034364,0.6076469688303386,748
2013-01-29,0.07502211168989908,-0.047972064900256114,0.5252376675784836,960
2013-01-30,-0.3617492132237372,0.03155684290570925,0.16799525047081307,1814
2013-01-31,0.08712633812141583,-0.05965855083715757,0.5256554080730987,959
2013-02-01,-0.2624902444499019,0.013787973525216365,0.24948534986415521,1608
2013-02-02,-0.346868269011511,-0.006491580051438347,0.14482777172589087,1854
2013-02-03,0.3601988864029315,0.09512298853720175,0.9535094957289741,15
2013-02-04,0.373596083059912,0.022427377150187673,0.8942110809989408,66
2013-02-05,0.24780833509343417,-0.02937680297174192,0.7166191529105327,460
2013-02-06,-0.15521852806103856,-0.07645892041151893,0.2665101723162832,1563
2013-02-07,-0.320771852194628,-0.06902871164211877,0.10838705695209402,1912
2013-02-08,0.14847687780999047,-0.0542146913988586,0.5924498071999726,782
2013-02-09,-0.046787548408053874,-0.049084745121046006,0.4023153272597407,1232
2013-02-10,-0.30127895552391193,0.07084513417912203,0.26775379944405064,1559
2013-02-11,-0.0027680153107187693,0.012966480267399346,0.5083860857455211,998
2013-02-12,-0.3713987265075605,0.00540010488576769,0.13218899916704802,1877
2013-02-13,0.3285467782632905,-0.07632430301526213,0.7504100960368691,371
2013-02-14,-0.1918855581197219,0.07274986128078151,0.3790519239499005,1276
2013-02-15,0.1311082840834506,0.045284783252591165,0.6745806881248824,569
2013-02-16,-0.14954068252820626,-0.08574440500910532,0.26290253325152907,1573
2013-02-17,0.017144873542513744,0.04228894205684819,0.5576214363882024,867
2013-02-18,0.038458680074888785,0.00942956607942361,0.5460758669431529,896
2013-02-19,-0.25102597897931367,-0.08293300823974983,0.1642286335697773,1822
2013-02-20,0.3767581588119119,-0.007617949083374295,0.8673278305173783,104
2013-02-21,0.2211967152891568,-0.002338819963096216,0.7170455161149011,458
2013-02-22,0.35268960985161596,-0.06612316935645053,0.7847540612840065,283
2013-02-23,0.316952336942384,0.0898615520109509,0.9050015097421755,52
2013-02-24,0.0794104396491332,0.07071699690702671,0.6483150573450005,636
2013-02-25,0.3385898446187586,0.034526390076716026,0.8713038554843151,96
2013-02-26,-0.3281155417581991,-0.006818965188984155,0.16325311384165703,1825
2013-02-27,-0.24212325346441843,-0.016924969072203883,0.2391393982522179,1626
2013-02-28,-0.3627277122713045,0.030916616041085233,0.16637652455862129,1819
2013-03-01,-0.1386452787891237,0.009808296492275487,0.36935063849199257,1302
2013-03-02,-0.08796771164814945,-0.08682345621272847,0.32339645292796276,1416
2013-03-03,-0.18183031798061788,0.0032224523649607185,0.31957975517318304,1423
2013-03-04,0.26408046392180873,0.06200264605746227,0.8242707307681114,197
2013-03-05,-0.1135068820448635,-0.007430101869713996,0.377250636874263,1279
2013-03-06,-0.17416193564983032,-0.0888867618782519,0.2351389232607583,1639
2013-03-07,0.03524732312686391,0.05797756248770108,0.5914125064034055,786
2013-03-08,-0.2861701634199245,-0.05900532096191079,0.153012136407005,1838
