,u1,u2,score,ranking
2013-01-01,-212.4305,-367.06949999999995,0.31812290129163423,1580
2013-01-02,663.059,-311.55899999999997,0.598846552740958,649
2013-01-03,327.25575000000003,553.24425,0.8191242611662208,120
2013-01-04,112.12349999999999,-390.62350000000004,0.42410234202327135,1279
2013-01-05,-480.38525,-323.11475,0.21398418328553376,1804
2013-01-06,-506.02150000000006,355.5215,0.4576963913770832,1151
2013-01-07,-630.02925,-99.47075000000001,0.25391172730936973,1730
2013-01-08,500.557,385.943,0.8214433513650582,114
2013-01-09,93.27375,-644.7737500000001,0.333240584653797,1552
2013-01-10,333.82875,13.67125,0.5978218857347148,653
2013-01-11,-508.842,-490.658,0.02709904723954254,2000
2013-01-12,649.8117500000001,-576.3117500000001,0.5162815278086744,927
2013-01-13,420.05625,511.44375,0.8694400470724164,69
2013-01-14,-388.11775,-477.38225,0.17579224089793566,1866
2013-01-15,-489.70475,12.204749999999999,0.35712282474115886,1478
2013-01-16,-478.3225,-157.1775,0.2972500562270702,1636
2013-01-17,-314.7825,-248.7175,0.3257927846091902,1564
2013-01-18,72.04425,593.4557500000001,0.7122948886597551,335
2013-01-19,-122.90275,-657.59725,0.22688420770880263,1781
2013-01-20,-309.788,238.288,0.4775094131868155,1072
2013-01-21,181.21175,644.2882500000001,0.787623664467965,175
2013-01-22,-547.7059999999999,49.206,0.3498310220569419,1499
2013-01-23,-256.03925,646.53925,0.614483555284155,610
2013-01-24,-206.51225,-611.98775,0.20930986128985773,1819
2013-01-25,-85.54675,-135.95325,0.43743165164559866,1222
2013-01-26,424.235,-329.735,0.5226668761775324,906
2013-01-27,-444.24800000000005,321.74800000000005,0.46524737356954476,1123
2013-01-28,55.2135,682.2865,0.7477657644554292,263
2013-01-29,103.29825,-380.79825,0.42447231565314514,1278
2013-01-30,-669.6175000000001,174.1175,0.3503125070970361,1496
2013-01-31,117.69524999999999,-466.19525,0.40282124233058925,1349
2013-02-01,-508.83549999999997,56.335499999999996,0.3679271891294507,1453
2013-02-02,-626.6297500000001,-82.87025,0.26449203983680786,1710
2013-02-03,484.12625,509.37375,0.9604454334424352,7
2013-02-04,645.0397499999999,178.46025,0.787079652885513,177
2013-02-05,480.92674999999997,-178.42675,0.5789518601016399,698
2013-02-06,-285.897,-531.6030000000001,0.20935477703065203,1818
2013-02-07,-498.65749999999997,-427.8425,0.12445947137065921,1927
2013-02-08,247.90175,-412.40175,0.454774978231696,1165
2013-02-09,-124.80225000000002,-390.69775,0.34555957753994965,1516
2013-02-10,-527.17625,496.67625,0.4863271463429583,1031
2013-02-11,4.31275,106.18725,0.5281998491968976,890
2013-02-12,-670.625,-5.875,0.2788897162447924,1677
2013-02-13,581.28025,-516.78025,0.5120446369739997,936
2013-02-14,-306.89200000000005,551.392,0.5594598374747259,756
2013-02-15,266.08625,353.41375,0.6926682937812328,381
2013-02-16,-269.06125,-579.43875,0.18968971899470627,1849
2013-02-17,54.425749999999994,332.07425,0.6139515592037897,614
2013-02-18,93.71075,92.78925,0.5451242483429628,814
2013-02-19,-396.67925,-519.82075,0.13328990063615265,1917
2013-02-20,680.2570000000001,-11.757000000000001,0.7139426346466076,332
2013-02-21,429.68825,12.811750000000002,0.6299145552455807,558
2013-02-22,644.47775,-423.97775,0.5526367408637325,780
2013-02-23,457.38700000000006,516.113,0.9202627487139656,27
2013-02-24,168.73725,520.76275,0.7239376751458735,311
2013-02-25,586.08275,255.41725000000002,0.7954482861761125,159
2013-02-26,-599.65175,-84.84825000000001,0.27539403152626335,1685
2013-02-27,-464.2235,-158.2765,0.30387420200182685,1623
2013-02-28,-672.4772499999999,167.97725,0.3481003780307461,1505
2013-03-01,-279.55449999999996,47.054500000000004,0.4353811000850849,1233
2013-03-02,-177.88075,-604.61925,0.2254751977856838,1783
2013-03-03,-374.10925,-20.390749999999997,0.3919258402721138,1395
2013-03-04,453.241,425.259,0.8175705631923844,122
2013-03-05,-244.74275,-89.75725,0.40799660214527367,1335
2013-03-06,-296.8265,-581.6735,0.1664455436208246,1879
2013-03-07,98.429,450.071,0.6644871412711408,452
2013-03-08,-477.33050000000003,-395.16949999999997,0.17114400355536852,1873
2013-03-09,449.71375,-329.21375,0.5304089078210392,880
2013-03-10,-524.07925,-409.42075,0.11962849855603336,1934
2013-03-11,715.95325,-180.45325,0.6585510007360074,465
2013-03-12,401.15375,381.34625,0.7644981374926463,218
2013-03-13,-466.17275,-5.327250000000001,0.3590507705190549,1472
2013-03-14,-594.3117500000001,-353.18825000000004,0.10520169563715748,1948
2013-03-15,417.14725,496.35275,0.8466457533034375,87
2013-03-16,303.50725,532.99275,0.7932195993995732,164
2013-03-17,332.98425,520.51575,0.7997927965434971,147
2013-03-18,400.19725,-363.69725,0.5050332790337425,964
2013-03-19,-614.71225,-99.78775,0.26264199795753923,1715
2013-03-20,-149.19425,710.69425,0.6717276923425739,439
2013-03-21,-566.29525,362.79525,0.44394076791756004,1204
2013-03-22,473.02675,-669.52675,0.44513542355057667,1197
2013-03-23,126.3425,-644.8425,0.344251359044025,1519
2013-03-24,-287.6655,-88.83449999999999,0.397414700832491,1377
2013-03-25,-596.4085,566.9085,0.4863892780737919,1030
2013-03-26,-305.804,31.304000000000002,0.4248420598341882,1275
2013-03-27,-289.561,-32.939,0.41149791503051864,1323
2013-03-28,289.3615,-587.8615,0.4175399391473473,1299
2013-03-29,237.13299999999998,267.367,0.6471687880397536,496
2013-03-30,501.91575,421.58425,0.854657951588276,77
2013-03-31,-68.60425000000001,-198.89575,0.4263174663347558,1268
2013-04-01,-558.4422500000001,370.94225,0.4476030484318146,1188
2013-04-02,292.75975,609.7402500000001,0.8388607205619033,98
2013-04-03,372.19100000000003,-423.69100000000003,0.48227575387229327,1052
2013-04-04,110.91675,58.58325000000001,0.5423034143821188,831
2013-04-05,406.04650000000004,-291.54650000000004,0.5290525690195682,886
2013-04-06,27.207,460.293,0.643325007699115,513
2013-04-07,62.16975,147.33025,0.5501630976315758,791
2013-04-08,-92.43175,216.93175,0.5310617179544267,876
2013-04-09,-693.2729999999999,372.773,0.41166664317999463,1321
2013-04-10,-563.95375,-169.54625,0.25193094982787967,1734
2013-04-11,-649.7255,555.2255,0.47325962704688873,1095
2013-04-12,233.59924999999998,83.90075,0.5847196392549602,683
2013-04-13,-276.81624999999997,-481.68375000000003,0.23615540195583734,1759
2013-04-14,41.77925,319.72074999999995,0.6022349046667526,639
2013-04-15,528.83875,386.66125,0.8504139121821737,85
2013-04-16,-384.9175,-286.5825,0.2830269531082008,1672
2013-04-17,-92.62700000000001,546.127,0.6337810900171914,547
2013-04-18,350.112,543.3879999999999,0.8308471966544075,107
2013-04-19,-400.075,-330.425,0.2528513264347157,1731
2013-04-20,-555.3787500000001,673.8787500000001,0.5302506912720075,882
2013-04-21,-304.664,-496.836,0.21523149048126322,1802
2013-04-22,-458.91825,-401.58175,0.1816184778282472,1861
2013-04-23,637.15575,-396.65575,0.5569612457902996,760
2013-04-24,404.137,512.363,0.8510550447861437,84
2013-04-25,228.87525,261.62475,0.6438481544176926,510
2013-04-26,535.06225,-471.56225,0.5117824367049952,937
2013-04-27,466.57925,-54.07925,0.6219977476337317,588
2013-04-28,-490.71725,127.21725,0.40093404197791893,1364
2013-04-29,546.664,-569.164,0.48801154173968053,1023
2013-04-30,92.259,571.241,0.7108793051614948,337
2013-05-01,435.76525000000004,431.73474999999996,0.8055218453027988,133
2013-05-02,591.2782500000001,50.22175,0.7006490367500657,359
2013-05-03,-208.26975,690.76975,0.6425650451155172,518
2013-05-04,-567.58375,-143.91625,0.26390645190138823,1712
2013-05-05,-335.95525,704.45525,0.6060227407892198,632
2013-05-06,-79.34125,278.84125,0.5475138937149417,801
2013-05-07,473.8885,220.6115,0.7263430195882172,306
2013-05-08,520.629,-455.129,0.5133427392760642,935
2013-05-09,-695.54125,496.04125,0.44443994441791734,1200
2013-05-10,2.8267499999999997,-115.32675,0.46911849524909044,1113
2013-05-11,-152.551,-500.949,0.2898222044656292,1654
2013-05-12,-344.51300000000003,-591.9870000000001,0.11735766522324464,1937
2013-05-13,-578.1355000000001,42.6355,0.3398105254860327,1536
2013-05-14,-264.0925,18.5925,0.43250739676315214,1246
2013-05-15,588.819,305.68100000000004,0.8311316631408389,106
2013-05-16,-216.821,588.3209999999999,0.6067304925192787,629
2013-05-17,-15.52175,-614.97825,0.2990986031931978,1631
2013-05-18,318.091,359.409,0.71725772461777,323
2013-05-19,-222.651,-459.849,0.2755207732384381,1683
2013-05-20,550.098,420.40200000000004,0.9149795679390623,30
2013-05-21,559.4955,390.0045,0.8907554044018837,51
2013-05-22,-401.83375,20.333750000000002,0.39628802540545427,1382
2013-05-23,24.8695,339.6305,0.6037456522578485,636
2013-05-24,-318.098,-294.402,0.307614211500259,1613
2013-05-25,-351.4285,-77.0715,0.3780041966551411,1429
2013-05-26,-670.63275,414.13275,0.4292619225325022,1257
2013-05-27,175.9385,-42.4385,0.5344147655765554,867
2013-05-28,-22.297,-230.20299999999997,0.43023864427715164,1253
2013-05-29,-645.8305,-42.6695,0.2728455992501446,1689
2013-05-30,-283.664,507.164,0.5534478583369149,777
