,nl,ns,score,ranking
2013-01-01,0.009032600129509856,-0.02674943093436028,0.4829271520612494,1307
2013-01-02,-0.003666968954138521,-0.005523046764005781,0.4914539671479556,1157
2013-01-03,0.012052087831299019,-0.03143909677538349,0.4812569739220154,1334
2013-01-04,0.029558914197445725,-0.012060761120946648,0.518142135942599,712
2013-01-05,-0.00558475042518153,-0.07548688661353647,0.4195723458273819,1941
2013-01-06,-0.005584422069698404,0.00878944835953255,0.503849009155934,932
2013-01-07,0.030682573379432993,0.00030591907910396094,0.5316324753246369,482
2013-01-08,0.014447011652343356,-0.03242584517811263,0.4826651493403306,1312
2013-01-09,-0.010291170649413834,0.026627526801911137,0.5169803390185972,727
2013-01-10,0.009949517941004462,0.03776050556967722,0.5483540063767816,279
2013-01-11,-0.010170036786964048,-0.06404469451014402,0.4264292515689918,1910
2013-01-12,-0.01021627800211996,-0.0302512910780336,0.4601764137859463,1624
2013-01-13,0.003937562500605849,-0.030507993926876947,0.47407355143982877,1442
2013-01-14,-0.039167287823870786,-0.03733842397973966,0.42413827106248947,1922
2013-01-15,-0.03540003958097548,0.033436693741884835,0.49868063702700927,1038
2013-01-16,-0.012147433515534272,-0.007495345486297185,0.4810012038642684,1338
2013-01-17,-0.02115830533740328,-0.010322893587809464,0.4691627839408871,1520
2013-01-18,0.005383263721190669,-0.0798967945116551,0.4261304520756354,1914
2013-01-19,-0.01906216444113902,0.02567442127298404,0.5072562396979449,883
2013-01-20,-0.029147756957420626,-0.049312635729524004,0.42218359017915524,1929
2013-01-21,0.028411292447716254,0.0026550052752680664,0.5317102805890842,481
2013-01-22,-0.005417208940445513,0.01135277758294265,0.506579551508597,895
2013-01-23,0.0004488811630436256,0.05468404389816097,0.5557769079273045,202
2013-01-24,-0.029396646654983948,-0.05209511590014966,0.4191522203109664,1944
2013-01-25,-0.011789337421218442,-0.12052278616821807,0.3683318592766634,1998
2013-01-26,0.0013167688634825258,0.007611681854762825,0.5095724335843452,842
2013-01-27,-0.02392155447916096,0.07227814732504903,0.549000575711988,272
2013-01-28,0.006612277436198625,0.04981555418219249,0.557071814484491,194
2013-01-29,-0.012914456729090902,0.00864407667559998,0.49637360281260895,1077
2013-01-30,-0.00673555792658035,-0.019407747360666902,0.4745006775788526,1437
2013-01-31,-0.012935815175302776,0.03254260393010736,0.5202507716209045,680
2013-02-01,0.036143880759463926,-0.03868414792356391,0.49810371570199996,1046
2013-02-02,-0.0011716274254734574,0.01931201083886374,0.5187843662794902,699
2013-02-03,-0.022055901509832804,0.02047650643128009,0.49906458778754714,1029
2013-02-04,0.015549215311348953,0.04266609636457018,0.558859294542019,186
2013-02-05,-0.025318555930135288,0.11064410162105817,0.5859695285570227,62
2013-02-06,0.0032755889693803007,0.015954338751765697,0.5198739105872459,687
2013-02-07,-0.04009508540831026,-0.020100844963684982,0.44044805249410457,1812
2013-02-08,-0.027465403908683426,-0.000765272423064838,0.4724133065343516,1471
2013-02-09,0.003035541786667655,-0.07050533613094968,0.43317418852181777,1873
2013-02-10,0.013867648669193374,-0.027530825178947383,0.4869808063563459,1232
2013-02-11,0.002525682693084587,-0.016113597459909187,0.48705606809927526,1229
2013-02-12,-0.0032146485784796297,-0.020705835852768726,0.4767234984348515,1406
2013-02-13,-0.006923756842500599,0.006351894945963829,0.5000721209695631,1006
2013-02-14,-0.03047212273806338,-0.03263909723067305,0.4375327628973634,1838
2013-02-15,-0.015298567098608998,0.04509892675759379,0.5304443425250847,505
2013-02-16,-0.010114458349910583,0.00026598266134282155,0.4907955071775321,1162
2013-02-17,0.020240761593663493,-0.00011431278092961514,0.5207704316788337,674
2013-02-18,0.005970682860654405,-0.012858088595901762,0.4937565771308525,1112
2013-02-19,-0.036162486037969475,0.006465327418974126,0.4709468242471045,1499
2013-02-20,0.005579996457181069,0.03326163065132036,0.5394856099746013,374
2013-02-21,-0.008603328539041145,-0.034427508563821055,0.45761314576323764,1653
2013-02-22,-0.014440122936833973,-0.026066959498395298,0.4601369004308706,1625
2013-02-23,0.01133184284610253,-0.011891341086451672,0.5000844846257507,1005
2013-02-24,0.01971830751920424,-0.05357713687431362,0.4667851535109905,1546
2013-02-25,0.01772391945160918,-0.03251261432424496,0.4858552879934641,1250
2013-02-26,-0.017686033395167597,-0.01879113487717139,0.46416681459376086,1576
2013-02-27,-0.007085930447739089,0.03523326729312401,0.5287913197114849,535
2013-02-28,0.0057235856973564545,0.010760153224691933,0.5171277217881483,726
2013-03-01,0.01860921961173239,0.008001296519316775,0.527254498997149,572
2013-03-02,-0.010485167687620605,0.03429361855133381,0.5244524337298131,616
2013-03-03,-0.0046148624639911675,-0.005237171471360873,0.49079194893074785,1163
2013-03-04,-0.02302838241083536,0.015876294061770525,0.493491894517035,1118
2013-03-05,-0.024825815412328263,-0.0038711700526848835,0.47194699740108675,1482
2013-03-06,0.015348833517169095,0.010872194040600138,0.5268650104238691,577
2013-03-07,0.02622311764070169,-0.0230526462398483,0.5038144542669533,934
2013-03-08,-0.0023418853623214785,-0.09729498626644242,0.4010071112373362,1979
2013-03-09,0.01916897502712569,-0.005113466422837187,0.5146994914703884,752
2013-03-10,0.006331037570237856,0.05716762550861264,0.5641426459449503,155
2013-03-11,-0.013804078022817277,0.03730631615427871,0.5241462209975613,618
2013-03-12,0.006326229179453444,0.03887359944826185,0.5458438114938151,310
